id,offset,accuracy,accuracy_index,answer,behind_beat,track_id,track_name,track_random_intercept,track_random_slope,difficulty_with_track_effect,difficulty_without_track_effect,discrimination,guessing,inattention,file_name
2879,-0.133717855,0.695,11,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.973435633,-0.356276158,1.166,0.5,1,2879_1_-0.1337_beep_hedgehog.mp3
2880,-0.133717855,0.695,11,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.973435633,-0.356276158,1.166,0.5,1,2880_2_-0.1337_beep_hedgehog.mp3
2881,-0.132433811,0.7,10,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.933046123,-0.320051458,1.166,0.5,1,2881_1_-0.1324_beep_hedgehog.mp3
2882,-0.132433811,0.7,10,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.933046123,-0.320051458,1.166,0.5,1,2882_2_-0.1324_beep_hedgehog.mp3
2883,-0.13114489,0.705,9,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.892656614,-0.283826758,1.166,0.5,1,2883_1_-0.1311_beep_hedgehog.mp3
2884,-0.13114489,0.705,9,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.892656614,-0.283826758,1.166,0.5,1,2884_2_-0.1311_beep_hedgehog.mp3
2885,-0.129850849,0.71,8,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.852267104,-0.247602058,1.166,0.5,1,2885_1_-0.1299_beep_hedgehog.mp3
2886,-0.129850849,0.71,8,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.852267104,-0.247602058,1.166,0.5,1,2886_2_-0.1299_beep_hedgehog.mp3
2887,-0.128551433,0.715,7,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.811877595,-0.211377358,1.166,0.5,1,2887_1_-0.1286_beep_hedgehog.mp3
2888,-0.128551433,0.715,7,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.811877595,-0.211377358,1.166,0.5,1,2888_2_-0.1286_beep_hedgehog.mp3
2889,-0.12724638,0.72,6,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.771488086,-0.175152659,1.166,0.5,1,2889_1_-0.1272_beep_hedgehog.mp3
2890,-0.12724638,0.72,6,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.771488086,-0.175152659,1.166,0.5,1,2890_2_-0.1272_beep_hedgehog.mp3
2891,-0.125935419,0.725,5,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.731098576,-0.138927959,1.166,0.5,1,2891_1_-0.1259_beep_hedgehog.mp3
2892,-0.125935419,0.725,5,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.731098576,-0.138927959,1.166,0.5,1,2892_2_-0.1259_beep_hedgehog.mp3
2893,-0.124618265,0.73,4,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.690709067,-0.102703259,1.166,0.5,1,2893_1_-0.1246_beep_hedgehog.mp3
2894,-0.124618265,0.73,4,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.690709067,-0.102703259,1.166,0.5,1,2894_2_-0.1246_beep_hedgehog.mp3
2895,-0.123294626,0.735,3,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.650319558,-0.066478559,1.166,0.5,1,2895_1_-0.1233_beep_hedgehog.mp3
2896,-0.123294626,0.735,3,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.650319558,-0.066478559,1.166,0.5,1,2896_2_-0.1233_beep_hedgehog.mp3
2897,-0.121964196,0.74,2,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.609930048,-0.030253859,1.166,0.5,1,2897_1_-0.122_beep_hedgehog.mp3
2898,-0.121964196,0.74,2,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.609930048,-0.030253859,1.166,0.5,1,2898_2_-0.122_beep_hedgehog.mp3
2899,-0.120626656,0.745,1,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.569540539,0.00597084,1.166,0.5,1,2899_1_-0.1206_beep_hedgehog.mp3
2900,-0.120626656,0.745,1,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.569540539,0.00597084,1.166,0.5,1,2900_2_-0.1206_beep_hedgehog.mp3
2901,-0.119281675,0.75,1,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.529151029,0.04219554,1.166,0.5,1,2901_1_-0.1193_beep_hedgehog.mp3
2902,-0.119281675,0.75,1,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.529151029,0.04219554,1.166,0.5,1,2902_2_-0.1193_beep_hedgehog.mp3
2903,-0.117928904,0.755,2,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.48876152,0.07842024,1.166,0.5,1,2903_1_-0.1179_beep_hedgehog.mp3
2904,-0.117928904,0.755,2,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.48876152,0.07842024,1.166,0.5,1,2904_2_-0.1179_beep_hedgehog.mp3
2905,-0.116567983,0.76,3,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.448372011,0.11464494,1.166,0.5,1,2905_1_-0.1166_beep_hedgehog.mp3
2906,-0.116567983,0.76,3,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.448372011,0.11464494,1.166,0.5,1,2906_2_-0.1166_beep_hedgehog.mp3
2907,-0.115198529,0.765,4,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.407982501,0.15086964,1.166,0.5,1,2907_1_-0.1152_beep_hedgehog.mp3
2908,-0.115198529,0.765,4,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.407982501,0.15086964,1.166,0.5,1,2908_2_-0.1152_beep_hedgehog.mp3
2909,-0.113820146,0.77,5,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.367592992,0.18709434,1.166,0.5,1,2909_1_-0.1138_beep_hedgehog.mp3
2910,-0.113820146,0.77,5,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.367592992,0.18709434,1.166,0.5,1,2910_2_-0.1138_beep_hedgehog.mp3
2911,-0.112432415,0.775,6,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.327203483,0.223319039,1.166,0.5,1,2911_1_-0.1124_beep_hedgehog.mp3
2912,-0.112432415,0.775,6,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.327203483,0.223319039,1.166,0.5,1,2912_2_-0.1124_beep_hedgehog.mp3
2913,-0.111034895,0.78,7,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.286813973,0.259543739,1.166,0.5,1,2913_1_-0.111_beep_hedgehog.mp3
2914,-0.111034895,0.78,7,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.286813973,0.259543739,1.166,0.5,1,2914_2_-0.111_beep_hedgehog.mp3
2915,-0.109627124,0.785,8,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.246424464,0.295768439,1.166,0.5,1,2915_1_-0.1096_beep_hedgehog.mp3
2916,-0.109627124,0.785,8,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.246424464,0.295768439,1.166,0.5,1,2916_2_-0.1096_beep_hedgehog.mp3
2917,-0.108208613,0.79,9,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.206034954,0.331993139,1.166,0.5,1,2917_1_-0.1082_beep_hedgehog.mp3
2918,-0.108208613,0.79,9,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.206034954,0.331993139,1.166,0.5,1,2918_2_-0.1082_beep_hedgehog.mp3
2919,-0.106778846,0.795,10,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.165645445,0.368217839,1.166,0.5,1,2919_1_-0.1068_beep_hedgehog.mp3
2920,-0.106778846,0.795,10,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.165645445,0.368217839,1.166,0.5,1,2920_2_-0.1068_beep_hedgehog.mp3
2921,-0.105337277,0.8,11,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.125255936,0.404442539,1.166,0.5,1,2921_1_-0.1053_beep_hedgehog.mp3
2922,-0.105337277,0.8,11,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.125255936,0.404442539,1.166,0.5,1,2922_2_-0.1053_beep_hedgehog.mp3
2923,-0.103883327,0.805,12,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.084866426,0.440667238,1.166,0.5,1,2923_1_-0.1039_beep_hedgehog.mp3
2924,-0.103883327,0.805,12,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.084866426,0.440667238,1.166,0.5,1,2924_2_-0.1039_beep_hedgehog.mp3
2925,-0.102416382,0.81,13,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.044476917,0.476891938,1.166,0.5,1,2925_1_-0.1024_beep_hedgehog.mp3
2926,-0.102416382,0.81,13,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.044476917,0.476891938,1.166,0.5,1,2926_2_-0.1024_beep_hedgehog.mp3
2927,-0.100935789,0.815,14,1,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.004087408,0.513116638,1.166,0.5,1,2927_1_-0.1009_beep_hedgehog.mp3
2928,-0.100935789,0.815,14,2,FALSE,8,hedgehog,1.39461529,-0.971233586,-0.004087408,0.513116638,1.166,0.5,1,2928_2_-0.1009_beep_hedgehog.mp3
2929,-0.099440851,0.82,15,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.036302102,0.549341338,1.166,0.5,1,2929_1_-0.0994_beep_hedgehog.mp3
2930,-0.099440851,0.82,15,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.036302102,0.549341338,1.166,0.5,1,2930_2_-0.0994_beep_hedgehog.mp3
2931,-0.097930824,0.825,16,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.076691611,0.585566038,1.166,0.5,1,2931_1_-0.0979_beep_hedgehog.mp3
2932,-0.097930824,0.825,16,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.076691611,0.585566038,1.166,0.5,1,2932_2_-0.0979_beep_hedgehog.mp3
2933,-0.096404914,0.83,17,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.117081121,0.621790738,1.166,0.5,1,2933_1_-0.0964_beep_hedgehog.mp3
2934,-0.096404914,0.83,17,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.117081121,0.621790738,1.166,0.5,1,2934_2_-0.0964_beep_hedgehog.mp3
2935,-0.094862268,0.835,18,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.15747063,0.658015437,1.166,0.5,1,2935_1_-0.0949_beep_hedgehog.mp3
2936,-0.094862268,0.835,18,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.15747063,0.658015437,1.166,0.5,1,2936_2_-0.0949_beep_hedgehog.mp3
2937,-0.09330197,0.84,19,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.197860139,0.694240137,1.166,0.5,1,2937_1_-0.0933_beep_hedgehog.mp3
2938,-0.09330197,0.84,19,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.197860139,0.694240137,1.166,0.5,1,2938_2_-0.0933_beep_hedgehog.mp3
2939,-0.091723031,0.845,20,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.238249649,0.730464837,1.166,0.5,1,2939_1_-0.0917_beep_hedgehog.mp3
2940,-0.091723031,0.845,20,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.238249649,0.730464837,1.166,0.5,1,2940_2_-0.0917_beep_hedgehog.mp3
2941,-0.090124388,0.85,21,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.278639158,0.766689537,1.166,0.5,1,2941_1_-0.0901_beep_hedgehog.mp3
2942,-0.090124388,0.85,21,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.278639158,0.766689537,1.166,0.5,1,2942_2_-0.0901_beep_hedgehog.mp3
2943,-0.088504884,0.855,22,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.319028667,0.802914237,1.166,0.5,1,2943_1_-0.0885_beep_hedgehog.mp3
2944,-0.088504884,0.855,22,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.319028667,0.802914237,1.166,0.5,1,2944_2_-0.0885_beep_hedgehog.mp3
2945,-0.086863268,0.86,23,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.359418177,0.839138937,1.166,0.5,1,2945_1_-0.0869_beep_hedgehog.mp3
2946,-0.086863268,0.86,23,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.359418177,0.839138937,1.166,0.5,1,2946_2_-0.0869_beep_hedgehog.mp3
2947,-0.085198173,0.865,24,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.399807686,0.875363636,1.166,0.5,1,2947_1_-0.0852_beep_hedgehog.mp3
2948,-0.085198173,0.865,24,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.399807686,0.875363636,1.166,0.5,1,2948_2_-0.0852_beep_hedgehog.mp3
2949,-0.083508108,0.87,25,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.440197196,0.911588336,1.166,0.5,1,2949_1_-0.0835_beep_hedgehog.mp3
2950,-0.083508108,0.87,25,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.440197196,0.911588336,1.166,0.5,1,2950_2_-0.0835_beep_hedgehog.mp3
2951,-0.081791438,0.875,25,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.480586705,0.947813036,1.166,0.5,1,2951_1_-0.0818_beep_hedgehog.mp3
2952,-0.081791438,0.875,25,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.480586705,0.947813036,1.166,0.5,1,2952_2_-0.0818_beep_hedgehog.mp3
2953,-0.080046363,0.88,24,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.520976214,0.984037736,1.166,0.5,1,2953_1_-0.08_beep_hedgehog.mp3
2954,-0.080046363,0.88,24,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.520976214,0.984037736,1.166,0.5,1,2954_2_-0.08_beep_hedgehog.mp3
2955,-0.078270895,0.885,23,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.561365724,1.020262436,1.166,0.5,1,2955_1_-0.0783_beep_hedgehog.mp3
2956,-0.078270895,0.885,23,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.561365724,1.020262436,1.166,0.5,1,2956_2_-0.0783_beep_hedgehog.mp3
2957,-0.076462826,0.89,22,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.601755233,1.056487136,1.166,0.5,1,2957_1_-0.0765_beep_hedgehog.mp3
2958,-0.076462826,0.89,22,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.601755233,1.056487136,1.166,0.5,1,2958_2_-0.0765_beep_hedgehog.mp3
2959,-0.074619698,0.895,21,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.642144743,1.092711835,1.166,0.5,1,2959_1_-0.0746_beep_hedgehog.mp3
2960,-0.074619698,0.895,21,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.642144743,1.092711835,1.166,0.5,1,2960_2_-0.0746_beep_hedgehog.mp3
2961,-0.072738754,0.9,20,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.682534252,1.128936535,1.166,0.5,1,2961_1_-0.0727_beep_hedgehog.mp3
2962,-0.072738754,0.9,20,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.682534252,1.128936535,1.166,0.5,1,2962_2_-0.0727_beep_hedgehog.mp3
2963,-0.07081689,0.905,19,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.722923761,1.165161235,1.166,0.5,1,2963_1_-0.0708_beep_hedgehog.mp3
2964,-0.07081689,0.905,19,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.722923761,1.165161235,1.166,0.5,1,2964_2_-0.0708_beep_hedgehog.mp3
2965,-0.068850585,0.91,18,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.763313271,1.201385935,1.166,0.5,1,2965_1_-0.0689_beep_hedgehog.mp3
2966,-0.068850585,0.91,18,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.763313271,1.201385935,1.166,0.5,1,2966_2_-0.0689_beep_hedgehog.mp3
2967,-0.066835822,0.915,17,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.80370278,1.237610635,1.166,0.5,1,2967_1_-0.0668_beep_hedgehog.mp3
2968,-0.066835822,0.915,17,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.80370278,1.237610635,1.166,0.5,1,2968_2_-0.0668_beep_hedgehog.mp3
2969,-0.064767985,0.92,16,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.844092289,1.273835334,1.166,0.5,1,2969_1_-0.0648_beep_hedgehog.mp3
2970,-0.064767985,0.92,16,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.844092289,1.273835334,1.166,0.5,1,2970_2_-0.0648_beep_hedgehog.mp3
2971,-0.062641719,0.925,15,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.884481799,1.310060034,1.166,0.5,1,2971_1_-0.0626_beep_hedgehog.mp3
2972,-0.062641719,0.925,15,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.884481799,1.310060034,1.166,0.5,1,2972_2_-0.0626_beep_hedgehog.mp3
2973,-0.06045076,0.93,14,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.924871308,1.346284734,1.166,0.5,1,2973_1_-0.0605_beep_hedgehog.mp3
2974,-0.06045076,0.93,14,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.924871308,1.346284734,1.166,0.5,1,2974_2_-0.0605_beep_hedgehog.mp3
2975,-0.058187698,0.935,13,1,FALSE,8,hedgehog,1.39461529,-0.971233586,0.965260818,1.382509434,1.166,0.5,1,2975_1_-0.0582_beep_hedgehog.mp3
2976,-0.058187698,0.935,13,2,FALSE,8,hedgehog,1.39461529,-0.971233586,0.965260818,1.382509434,1.166,0.5,1,2976_2_-0.0582_beep_hedgehog.mp3
2977,-0.055843664,0.94,12,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.005650327,1.418734134,1.166,0.5,1,2977_1_-0.0558_beep_hedgehog.mp3
2978,-0.055843664,0.94,12,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.005650327,1.418734134,1.166,0.5,1,2978_2_-0.0558_beep_hedgehog.mp3
2979,-0.053407889,0.945,11,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.046039836,1.454958834,1.166,0.5,1,2979_1_-0.0534_beep_hedgehog.mp3
2980,-0.053407889,0.945,11,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.046039836,1.454958834,1.166,0.5,1,2980_2_-0.0534_beep_hedgehog.mp3
2981,-0.050867085,0.95,10,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.086429346,1.491183533,1.166,0.5,1,2981_1_-0.0509_beep_hedgehog.mp3
2982,-0.050867085,0.95,10,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.086429346,1.491183533,1.166,0.5,1,2982_2_-0.0509_beep_hedgehog.mp3
2983,-0.04820453,0.955,9,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.126818855,1.527408233,1.166,0.5,1,2983_1_-0.0482_beep_hedgehog.mp3
2984,-0.04820453,0.955,9,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.126818855,1.527408233,1.166,0.5,1,2984_2_-0.0482_beep_hedgehog.mp3
2985,-0.045398687,0.96,8,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.167208364,1.563632933,1.166,0.5,1,2985_1_-0.0454_beep_hedgehog.mp3
2986,-0.045398687,0.96,8,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.167208364,1.563632933,1.166,0.5,1,2986_2_-0.0454_beep_hedgehog.mp3
2987,-0.042421005,0.965,7,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.207597874,1.599857633,1.166,0.5,1,2987_1_-0.0424_beep_hedgehog.mp3
2988,-0.042421005,0.965,7,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.207597874,1.599857633,1.166,0.5,1,2988_2_-0.0424_beep_hedgehog.mp3
2989,-0.039232241,0.97,6,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.247987383,1.636082333,1.166,0.5,1,2989_1_-0.0392_beep_hedgehog.mp3
2990,-0.039232241,0.97,6,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.247987383,1.636082333,1.166,0.5,1,2990_2_-0.0392_beep_hedgehog.mp3
2991,-0.035775849,0.975,5,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.288376893,1.672307033,1.166,0.5,1,2991_1_-0.0358_beep_hedgehog.mp3
2992,-0.035775849,0.975,5,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.288376893,1.672307033,1.166,0.5,1,2992_2_-0.0358_beep_hedgehog.mp3
2993,-0.031964968,0.98,4,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.328766402,1.708531732,1.166,0.5,1,2993_1_-0.032_beep_hedgehog.mp3
2994,-0.031964968,0.98,4,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.328766402,1.708531732,1.166,0.5,1,2994_2_-0.032_beep_hedgehog.mp3
2995,-0.027653246,0.985,3,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.369155911,1.744756432,1.166,0.5,1,2995_1_-0.0277_beep_hedgehog.mp3
2996,-0.027653246,0.985,3,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.369155911,1.744756432,1.166,0.5,1,2996_2_-0.0277_beep_hedgehog.mp3
2997,-0.022555037,0.99,2,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.409545421,1.780981132,1.166,0.5,1,2997_1_-0.0226_beep_hedgehog.mp3
2998,-0.022555037,0.99,2,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.409545421,1.780981132,1.166,0.5,1,2998_2_-0.0226_beep_hedgehog.mp3
2999,-0.015932115,0.995,1,1,FALSE,8,hedgehog,1.39461529,-0.971233586,1.44993493,1.817205832,1.166,0.5,1,2999_1_-0.0159_beep_hedgehog.mp3
3000,-0.015932115,0.995,1,2,FALSE,8,hedgehog,1.39461529,-0.971233586,1.44993493,1.817205832,1.166,0.5,1,3000_2_-0.0159_beep_hedgehog.mp3
3001,0.015932115,0.995,1,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.874548995,1.241819897,1.166,0.5,1,3001_1_0.0159_beep_hedgehog.mp3
3002,0.015932115,0.995,1,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.874548995,1.241819897,1.166,0.5,1,3002_2_0.0159_beep_hedgehog.mp3
3003,0.022555037,0.99,2,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.834159486,1.205595197,1.166,0.5,1,3003_1_0.0226_beep_hedgehog.mp3
3004,0.022555037,0.99,2,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.834159486,1.205595197,1.166,0.5,1,3004_2_0.0226_beep_hedgehog.mp3
3005,0.027653246,0.985,3,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.793769976,1.169370497,1.166,0.5,1,3005_1_0.0277_beep_hedgehog.mp3
3006,0.027653246,0.985,3,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.793769976,1.169370497,1.166,0.5,1,3006_2_0.0277_beep_hedgehog.mp3
3007,0.031964968,0.98,4,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.753380467,1.133145798,1.166,0.5,1,3007_1_0.032_beep_hedgehog.mp3
3008,0.031964968,0.98,4,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.753380467,1.133145798,1.166,0.5,1,3008_2_0.032_beep_hedgehog.mp3
3009,0.035775849,0.975,5,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.712990958,1.096921098,1.166,0.5,1,3009_1_0.0358_beep_hedgehog.mp3
3010,0.035775849,0.975,5,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.712990958,1.096921098,1.166,0.5,1,3010_2_0.0358_beep_hedgehog.mp3
3011,0.039232241,0.97,6,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.672601448,1.060696398,1.166,0.5,1,3011_1_0.0392_beep_hedgehog.mp3
3012,0.039232241,0.97,6,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.672601448,1.060696398,1.166,0.5,1,3012_2_0.0392_beep_hedgehog.mp3
3013,0.042421005,0.965,7,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.632211939,1.024471698,1.166,0.5,1,3013_1_0.0424_beep_hedgehog.mp3
3014,0.042421005,0.965,7,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.632211939,1.024471698,1.166,0.5,1,3014_2_0.0424_beep_hedgehog.mp3
3015,0.045398687,0.96,8,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.59182243,0.988246998,1.166,0.5,1,3015_1_0.0454_beep_hedgehog.mp3
3016,0.045398687,0.96,8,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.59182243,0.988246998,1.166,0.5,1,3016_2_0.0454_beep_hedgehog.mp3
3017,0.04820453,0.955,9,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.55143292,0.952022298,1.166,0.5,1,3017_1_0.0482_beep_hedgehog.mp3
3018,0.04820453,0.955,9,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.55143292,0.952022298,1.166,0.5,1,3018_2_0.0482_beep_hedgehog.mp3
3019,0.050867085,0.95,10,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.511043411,0.915797599,1.166,0.5,1,3019_1_0.0509_beep_hedgehog.mp3
3020,0.050867085,0.95,10,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.511043411,0.915797599,1.166,0.5,1,3020_2_0.0509_beep_hedgehog.mp3
3021,0.053407889,0.945,11,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.470653901,0.879572899,1.166,0.5,1,3021_1_0.0534_beep_hedgehog.mp3
3022,0.053407889,0.945,11,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.470653901,0.879572899,1.166,0.5,1,3022_2_0.0534_beep_hedgehog.mp3
3023,0.055843664,0.94,12,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.430264392,0.843348199,1.166,0.5,1,3023_1_0.0558_beep_hedgehog.mp3
3024,0.055843664,0.94,12,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.430264392,0.843348199,1.166,0.5,1,3024_2_0.0558_beep_hedgehog.mp3
3025,0.058187698,0.935,13,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.389874883,0.807123499,1.166,0.5,1,3025_1_0.0582_beep_hedgehog.mp3
3026,0.058187698,0.935,13,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.389874883,0.807123499,1.166,0.5,1,3026_2_0.0582_beep_hedgehog.mp3
3027,0.06045076,0.93,14,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.349485373,0.770898799,1.166,0.5,1,3027_1_0.0605_beep_hedgehog.mp3
3028,0.06045076,0.93,14,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.349485373,0.770898799,1.166,0.5,1,3028_2_0.0605_beep_hedgehog.mp3
3029,0.062641719,0.925,15,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.309095864,0.734674099,1.166,0.5,1,3029_1_0.0626_beep_hedgehog.mp3
3030,0.062641719,0.925,15,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.309095864,0.734674099,1.166,0.5,1,3030_2_0.0626_beep_hedgehog.mp3
3031,0.064767985,0.92,16,1,TRUE,8,hedgehog,1.39461529,-0.971233586,0.268706355,0.6984494,1.166,0.5,1,3031_1_0.0648_beep_hedgehog.mp3
3032,0.064767985,0.92,16,2,TRUE,8,hedgehog,1.39461529,-0.971233586,0.268706355,0.6984494,1.166,0.5,1,3032_2_0.0648_beep_hedgehog.mp3
